2025-05-12 00:22:56,502 - INFO - Starting Kafka Consumer...
2025-05-12 00:22:56,683 - INFO - Connected to PostgreSQL database.
2025-05-12 00:22:56,703 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,737 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <checking_api_versions_recv> [IPv6 ('::1', 9092, 0, 0)]>: Broker version identified as 2.6
2025-05-12 00:22:56,738 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,741 - INFO - Updating subscribed topics to: ('heartbeat',)
2025-05-12 00:22:56,753 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=1 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,754 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=1 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,755 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=bootstrap-0 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Closing connection. 
2025-05-12 00:22:56,875 - INFO - Coordinator for group/heartbeat_group is BrokerMetadata(nodeId='coordinator-1', host='localhost', port=9092, rack=None)
2025-05-12 00:22:56,875 - INFO - Discovered coordinator coordinator-1 for group heartbeat_group
2025-05-12 00:22:56,875 - INFO - Starting new heartbeat thread
2025-05-12 00:22:56,878 - INFO - Revoking previously assigned partitions set() for group heartbeat_group
2025-05-12 00:22:56,880 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=coordinator-1 host=localhost:9092 <connecting> [IPv6 ('::1', 9092, 0, 0)]>: connecting to localhost:9092 [('::1', 9092, 0, 0) IPv6]
2025-05-12 00:22:56,881 - INFO - <BrokerConnection client_id=kafka-python-2.2.3, node_id=coordinator-1 host=localhost:9092 <connected> [IPv6 ('::1', 9092, 0, 0)]>: Connection complete.
2025-05-12 00:22:56,983 - INFO - (Re-)joining group heartbeat_group
2025-05-12 00:22:57,032 - INFO - (Re-)joining group heartbeat_group
2025-05-12 00:23:00,107 - INFO - Elected group leader -- performing partition assignments using range
2025-05-12 00:23:00,222 - INFO - Successfully joined group heartbeat_group with generation 21
2025-05-12 00:23:00,223 - INFO - Updated partition assignment: [TopicPartition(topic='heartbeat', partition=0)]
2025-05-12 00:23:00,224 - INFO - Setting newly assigned partitions {TopicPartition(topic='heartbeat', partition=0)} for group heartbeat_group
2025-05-12 00:24:17,707 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:17.679150', 'heart_rate': 94}
2025-05-12 00:24:18,749 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:18.718173', 'heart_rate': 74}
2025-05-12 00:24:18,776 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:18.718173', 'heart_rate': 74}
2025-05-12 00:24:19,757 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:19.745666', 'heart_rate': 92}
2025-05-12 00:24:19,780 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:19.745666', 'heart_rate': 92}
2025-05-12 00:24:20,771 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:20.755596', 'heart_rate': 89}
2025-05-12 00:24:20,784 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:20.755596', 'heart_rate': 89}
2025-05-12 00:24:21,792 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:21.768252', 'heart_rate': 77}
2025-05-12 00:24:21,817 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:21.768252', 'heart_rate': 77}
2025-05-12 00:24:22,809 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:22.788549', 'heart_rate': 93}
2025-05-12 00:24:22,824 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:22.788549', 'heart_rate': 93}
2025-05-12 00:24:23,818 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:23.806987', 'heart_rate': 90}
2025-05-12 00:24:23,834 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:23.806987', 'heart_rate': 90}
2025-05-12 00:24:24,828 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:24.816550', 'heart_rate': 87}
2025-05-12 00:24:24,836 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:24.816550', 'heart_rate': 87}
2025-05-12 00:24:25,836 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:24:25.826834', 'heart_rate': 71}
2025-05-12 00:24:25,851 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:24:25.826834', 'heart_rate': 71}
2025-05-12 00:24:26,870 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:26.849129', 'heart_rate': 63}
2025-05-12 00:24:26,878 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:26.849129', 'heart_rate': 63}
2025-05-12 00:24:27,879 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:27.868740', 'heart_rate': 97}
2025-05-12 00:24:27,887 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:27.868740', 'heart_rate': 97}
2025-05-12 00:24:28,886 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:24:28.874700', 'heart_rate': 66}
2025-05-12 00:24:28,904 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:24:28.874700', 'heart_rate': 66}
2025-05-12 00:24:29,889 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:29.880067', 'heart_rate': 78}
2025-05-12 00:24:29,897 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:29.880067', 'heart_rate': 78}
2025-05-12 00:24:30,910 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:30.888786', 'heart_rate': 99}
2025-05-12 00:24:30,920 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:30.888786', 'heart_rate': 99}
2025-05-12 00:24:31,913 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:31.903691', 'heart_rate': 73}
2025-05-12 00:24:31,919 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:31.903691', 'heart_rate': 73}
2025-05-12 00:24:32,924 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:32.910582', 'heart_rate': 62}
2025-05-12 00:24:32,932 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:32.910582', 'heart_rate': 62}
2025-05-12 00:24:33,933 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:33.923174', 'heart_rate': 64}
2025-05-12 00:24:33,941 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:33.923174', 'heart_rate': 64}
2025-05-12 00:24:34,941 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:34.928760', 'heart_rate': 68}
2025-05-12 00:24:34,953 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:34.928760', 'heart_rate': 68}
2025-05-12 00:24:35,946 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:35.935832', 'heart_rate': 67}
2025-05-12 00:24:35,952 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:35.935832', 'heart_rate': 67}
2025-05-12 00:24:36,950 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:36.941449', 'heart_rate': 63}
2025-05-12 00:24:36,956 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:36.941449', 'heart_rate': 63}
2025-05-12 00:24:37,955 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:37.946400', 'heart_rate': 77}
2025-05-12 00:24:37,961 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:37.946400', 'heart_rate': 77}
2025-05-12 00:24:38,968 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:38.954450', 'heart_rate': 100}
2025-05-12 00:24:38,982 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:38.954450', 'heart_rate': 100}
2025-05-12 00:24:39,978 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:39.963366', 'heart_rate': 66}
2025-05-12 00:24:39,990 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:39.963366', 'heart_rate': 66}
2025-05-12 00:24:40,998 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:40.979076', 'heart_rate': 98}
2025-05-12 00:24:41,036 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:40.979076', 'heart_rate': 98}
2025-05-12 00:24:42,020 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:42.006286', 'heart_rate': 84}
2025-05-12 00:24:42,026 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:42.006286', 'heart_rate': 84}
2025-05-12 00:24:43,220 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:43.017864', 'heart_rate': 74}
2025-05-12 00:24:43,228 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:43.017864', 'heart_rate': 74}
2025-05-12 00:24:44,045 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:44.028533', 'heart_rate': 92}
2025-05-12 00:24:44,052 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:44.028533', 'heart_rate': 92}
2025-05-12 00:24:45,051 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:45.042396', 'heart_rate': 96}
2025-05-12 00:24:45,060 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:45.042396', 'heart_rate': 96}
2025-05-12 00:24:46,063 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:46.047658', 'heart_rate': 65}
2025-05-12 00:24:46,076 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:46.047658', 'heart_rate': 65}
2025-05-12 00:24:47,078 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:47.055700', 'heart_rate': 99}
2025-05-12 00:24:47,090 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:47.055700', 'heart_rate': 99}
2025-05-12 00:24:48,086 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:48.075389', 'heart_rate': 76}
2025-05-12 00:24:48,095 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:48.075389', 'heart_rate': 76}
2025-05-12 00:24:49,099 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:49.085935', 'heart_rate': 90}
2025-05-12 00:24:49,106 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:49.085935', 'heart_rate': 90}
2025-05-12 00:24:50,111 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:50.091348', 'heart_rate': 78}
2025-05-12 00:24:50,123 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:50.091348', 'heart_rate': 78}
2025-05-12 00:24:51,126 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:51.103449', 'heart_rate': 96}
2025-05-12 00:24:51,150 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:51.103449', 'heart_rate': 96}
2025-05-12 00:24:52,142 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:52.123945', 'heart_rate': 88}
2025-05-12 00:24:52,149 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:24:52.123945', 'heart_rate': 88}
2025-05-12 00:24:53,149 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:53.128225', 'heart_rate': 100}
2025-05-12 00:24:53,170 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:53.128225', 'heart_rate': 100}
2025-05-12 00:24:54,655 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:54.157072', 'heart_rate': 61}
2025-05-12 00:24:54,662 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:24:54.157072', 'heart_rate': 61}
2025-05-12 00:24:55,189 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:55.173328', 'heart_rate': 83}
2025-05-12 00:24:55,197 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:55.173328', 'heart_rate': 83}
2025-05-12 00:24:56,203 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:56.188940', 'heart_rate': 82}
2025-05-12 00:24:56,210 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:56.188940', 'heart_rate': 82}
2025-05-12 00:24:57,212 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:57.201529', 'heart_rate': 75}
2025-05-12 00:24:57,218 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:57.201529', 'heart_rate': 75}
2025-05-12 00:24:58,224 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:58.214611', 'heart_rate': 78}
2025-05-12 00:24:58,232 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:24:58.214611', 'heart_rate': 78}
2025-05-12 00:24:59,248 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:59.227297', 'heart_rate': 65}
2025-05-12 00:24:59,274 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:24:59.227297', 'heart_rate': 65}
2025-05-12 00:25:00,255 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:00.246513', 'heart_rate': 77}
2025-05-12 00:25:00,264 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:00.246513', 'heart_rate': 77}
2025-05-12 00:25:01,261 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:01.251712', 'heart_rate': 69}
2025-05-12 00:25:01,269 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:01.251712', 'heart_rate': 69}
2025-05-12 00:25:02,270 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:02.256821', 'heart_rate': 89}
2025-05-12 00:25:02,276 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:02.256821', 'heart_rate': 89}
2025-05-12 00:25:03,292 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:03.269282', 'heart_rate': 91}
2025-05-12 00:25:03,298 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:03.269282', 'heart_rate': 91}
2025-05-12 00:25:04,300 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:04.279388', 'heart_rate': 87}
2025-05-12 00:25:04,332 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:04.279388', 'heart_rate': 87}
2025-05-12 00:25:05,316 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:05.298115', 'heart_rate': 87}
2025-05-12 00:25:05,347 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:05.298115', 'heart_rate': 87}
2025-05-12 00:25:06,324 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:06.312763', 'heart_rate': 84}
2025-05-12 00:25:06,336 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:06.312763', 'heart_rate': 84}
2025-05-12 00:25:07,334 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:07.324206', 'heart_rate': 93}
2025-05-12 00:25:07,341 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:07.324206', 'heart_rate': 93}
2025-05-12 00:25:08,347 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:08.334217', 'heart_rate': 64}
2025-05-12 00:25:08,359 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:08.334217', 'heart_rate': 64}
2025-05-12 00:25:09,362 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:09.345303', 'heart_rate': 98}
2025-05-12 00:25:09,384 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:09.345303', 'heart_rate': 98}
2025-05-12 00:25:10,389 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:10.372343', 'heart_rate': 98}
2025-05-12 00:25:10,429 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:10.372343', 'heart_rate': 98}
2025-05-12 00:25:11,406 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:11.389155', 'heart_rate': 87}
2025-05-12 00:25:11,421 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:11.389155', 'heart_rate': 87}
2025-05-12 00:25:12,486 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:12.407734', 'heart_rate': 95}
2025-05-12 00:25:12,560 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:12.407734', 'heart_rate': 95}
2025-05-12 00:25:13,470 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:13.458104', 'heart_rate': 82}
2025-05-12 00:25:13,477 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:13.458104', 'heart_rate': 82}
2025-05-12 00:25:14,473 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:14.463325', 'heart_rate': 66}
2025-05-12 00:25:14,479 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:14.463325', 'heart_rate': 66}
2025-05-12 00:25:15,495 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:15.474605', 'heart_rate': 65}
2025-05-12 00:25:15,523 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:15.474605', 'heart_rate': 65}
2025-05-12 00:25:16,536 - INFO - Received: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:16.522502', 'heart_rate': 76}
2025-05-12 00:25:16,558 - INFO - Inserted data: {'customer_id': '2b642142-56be-473e-ae73-a4718e99b88f', 'timestamp': '2025-05-12T00:25:16.522502', 'heart_rate': 76}
2025-05-12 00:25:17,547 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:17.535594', 'heart_rate': 92}
2025-05-12 00:25:17,553 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:17.535594', 'heart_rate': 92}
2025-05-12 00:25:18,552 - INFO - Received: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:18.543819', 'heart_rate': 68}
2025-05-12 00:25:18,559 - INFO - Inserted data: {'customer_id': 'b86354cc-6045-4b4c-be19-976a95382fd6', 'timestamp': '2025-05-12T00:25:18.543819', 'heart_rate': 68}
2025-05-12 00:25:19,558 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:19.548219', 'heart_rate': 96}
2025-05-12 00:25:19,564 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:19.548219', 'heart_rate': 96}
2025-05-12 00:25:20,575 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:20.557079', 'heart_rate': 96}
2025-05-12 00:25:20,587 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:20.557079', 'heart_rate': 96}
2025-05-12 00:25:21,584 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:21.571104', 'heart_rate': 74}
2025-05-12 00:25:21,590 - INFO - Inserted data: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:21.571104', 'heart_rate': 74}
2025-05-12 00:25:22,592 - INFO - Received: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:22.581663', 'heart_rate': 66}
2025-05-12 00:25:22,601 - INFO - Inserted data: {'customer_id': '1dd020fe-61a2-43c8-bfd9-5a80303218ea', 'timestamp': '2025-05-12T00:25:22.581663', 'heart_rate': 66}
2025-05-12 00:25:23,606 - INFO - Received: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:23.592654', 'heart_rate': 91}
2025-05-12 00:25:23,616 - INFO - Inserted data: {'customer_id': '7736551e-140b-4a6b-9b7d-5e90e8210d25', 'timestamp': '2025-05-12T00:25:23.592654', 'heart_rate': 91}
2025-05-12 00:25:24,659 - INFO - Received: {'customer_id': '64189dfe-cf26-4acf-9dce-284cfbc06063', 'timestamp': '2025-05-12T00:25:24.622786', 'heart_rate': 80}
